id,datetime,total,street,city,state,zip,user_id,promo_code_id
841,2022-01-13 00:57:26,166.41162000000003,762 Iowa Place,El Paso,Texas,88530,146,180
842,2022-01-13 08:38:38,151.92000000000002,45 Golf Court,Virginia Beach,Virginia,23464,468,
843,2022-01-13 20:39:55,39.96,5037 Bowman Crossing,Salt Lake City,Utah,84170,175,
844,2022-01-14 11:12:17,1395.1875000000002,4601 Stang Point,Memphis,Tennessee,38119,332,16
845,2022-01-14 22:37:46,22.486860000000007,10 Union Drive,Orlando,Florida,32859,80,175
846,2022-01-15 05:07:59,517.0653599999999,27 Mccormick Crossing,New York City,New York,10150,475,40
847,2022-01-15 11:51:12,409.74,655 Bluejay Parkway,Fort Collins,Colorado,80525,37,
848,2022-01-15 22:09:33,4099.72,109 Cottonwood Street,El Paso,Texas,88558,113,
849,2022-01-16 10:10:41,381.5244,173 Pankratz Place,Bronx,New York,10469,448,98
850,2022-01-16 10:57:23,3386.9000000000005,44424 Towne Trail,El Paso,Texas,88574,195,
851,2022-01-16 19:05:14,1009.38,404 Glendale Junction,Washington,District of Columbia,20442,51,
852,2022-01-17 00:49:53,1630.94,400 Gerald Crossing,Zephyrhills,Florida,33543,447,
853,2022-01-17 06:26:41,1300.1200000000001,9 Johnson Court,Bryan,Texas,77806,315,
854,2022-01-17 14:05:47,491.80000000000007,0 Annamark Trail,Boston,Massachusetts,2119,321,
855,2022-01-18 00:45:40,1010.8399999999999,918 Starling Point,Austin,Texas,78715,197,
856,2022-01-18 03:28:16,1766.14,9 Hagan Center,Minneapolis,Minnesota,55470,132,
857,2022-01-18 11:51:14,377.74000000000007,65 Vernon Trail,Richmond,Virginia,23220,150,
858,2022-01-19 00:16:20,224.48000000000002,08256 2nd Way,Lansing,Michigan,48912,105,
859,2022-01-19 06:03:52,2700.2400000000002,5 Longview Plaza,Detroit,Michigan,48211,397,
860,2022-01-19 09:44:29,2858.92,2838 Fairview Terrace,Burbank,California,91520,368,
861,2022-01-20 01:59:43,121.83,077 Graceland Alley,Pensacola,Florida,32520,58,75
862,2022-01-20 08:57:33,624.1600000000001,15598 Heath Junction,Indianapolis,Indiana,46231,258,
863,2022-01-20 19:13:23,447.16,7736 Texas Terrace,Aurora,Colorado,80015,405,
864,2022-01-20 20:09:34,635.82,2527 Hallows Trail,Springfield,Illinois,62776,470,
865,2022-01-21 04:50:16,247.76,3 Knutson Alley,Colorado Springs,Colorado,80925,40,
866,2022-01-21 09:16:15,484.98,90480 Caliangt Hill,Washington,District of Columbia,20591,403,
867,2022-01-21 17:59:16,2380.2,823 Claremont Crossing,Asheville,North Carolina,28815,179,
868,2022-01-22 00:57:33,600.6800000000001,44 Jana Terrace,Wilmington,Delaware,19810,235,
869,2022-01-22 01:38:38,2697.06,07 Marcy Avenue,Hamilton,Ohio,45020,230,
870,2022-01-22 09:21:40,1303.1399999999999,27 Mccormick Crossing,New York City,New York,10150,475,
871,2022-01-22 16:12:51,1700.6000000000004,7 Maple Junction,Los Angeles,California,90065,44,
872,2022-01-22 20:44:12,395.18,7176 1st Alley,Frankfort,Kentucky,40618,131,
873,2022-01-23 08:46:10,3656.9400000000005,33651 Sachtjen Center,Charlotte,North Carolina,28247,123,
874,2022-01-23 08:52:31,609.5,8724 International Place,Kansas City,Kansas,66112,49,
875,2022-01-23 17:37:22,149.3,18 Division Alley,Dallas,Texas,75323,4,
876,2022-01-24 08:32:42,1754.9800000000005,52 Starling Drive,South Bend,Indiana,46620,221,
877,2022-01-24 17:09:48,52.400000000000006,1235 Apple Street,San Jose,California,94088,482,
878,2022-01-25 07:07:37,199.6,506 Badeau Road,Santa Barbara,California,93111,454,
879,2022-01-25 23:09:11,1712.5206,70 Norway Maple Alley,Phoenix,Arizona,85083,285,75
880,2022-01-26 01:50:47,300.34000000000003,7 Spenser Place,Des Moines,Iowa,50305,72,
881,2022-01-26 10:46:24,243.96,51 Randy Crossing,Brooklyn,New York,11220,25,
882,2022-01-27 02:15:08,351.6,58080 Brown Park,Baton Rouge,Louisiana,70826,455,
883,2022-01-27 12:53:06,87.7,100 Ruskin Terrace,Fort Worth,Texas,76115,241,
884,2022-01-27 22:27:07,711.24,063 Laurel Pass,Chicago,Illinois,60674,56,
885,2022-01-28 10:45:28,681.8400000000001,41 Bultman Trail,El Paso,Texas,88558,100,
886,2022-01-28 22:08:27,246.56,57878 Nevada Alley,Irvine,California,92717,350,
887,2022-01-29 06:52:28,59.94,44 Jana Terrace,Wilmington,Delaware,19810,235,
888,2022-01-29 15:52:26,8.375399999999999,2 Loomis Crossing,El Paso,Texas,79923,216,30
889,2022-01-29 23:12:27,1381.48,63 Lerdahl Drive,Philadelphia,Pennsylvania,19104,43,
890,2022-01-30 02:38:15,2383.64,2 Stang Alley,Charlotte,North Carolina,28256,287,
891,2022-01-30 10:22:15,1310.5000000000002,762 Iowa Place,El Paso,Texas,88530,146,
892,2022-01-30 10:46:37,541.65264,0 Mcbride Plaza,Vancouver,Washington,98682,75,101
893,2022-01-30 22:56:19,36.0,55 Memorial Way,Bronx,New York,10474,341,
894,2022-01-31 09:41:34,79.9,7736 Texas Terrace,Aurora,Colorado,80015,405,
895,2022-01-31 13:59:20,298.64,2 Stang Alley,Charlotte,North Carolina,28256,287,
896,2022-01-31 23:35:53,187.88479999999998,17024 Menomonie Plaza,Pueblo,Colorado,81005,461,151
897,2022-02-01 12:51:45,3731.4,8674 Acker Alley,Independence,Missouri,64054,121,
898,2022-02-01 22:47:20,143.09591999999998,4 Old Gate Plaza,Tacoma,Washington,98424,415,194
899,2022-02-02 08:08:04,1264.8000000000002,6283 Messerschmidt Park,New York City,New York,10160,93,
900,2022-02-02 13:40:47,591.06,7 Spenser Place,Des Moines,Iowa,50305,72,
901,2022-02-02 17:34:06,371.86,45317 Twin Pines Plaza,Manassas,Virginia,22111,458,
902,2022-02-03 05:56:53,5194.68,398 Cottonwood Place,Sacramento,California,95828,5,
903,2022-02-03 13:21:30,18.5,4601 Stang Point,Memphis,Tennessee,38119,332,
904,2022-02-03 13:50:00,2665.2000000000003,0 Surrey Road,Greenville,South Carolina,29615,219,
905,2022-02-03 14:03:53,1845.87822,20901 Forest Dale Road,Portland,Oregon,97221,374,180
906,2022-02-04 01:45:30,290.89329999999995,7778 Springview Crossing,Rochester,New York,14683,353,174
907,2022-02-04 04:33:30,5540.22,265 Roxbury Pass,Memphis,Tennessee,38143,457,
908,2022-02-04 14:37:28,996.36264,63195 Atwood Street,Reading,Pennsylvania,19610,166,49
909,2022-02-04 21:02:25,159.92000000000002,9 Dennis Hill,Wilkes Barre,Pennsylvania,18768,293,
910,2022-02-05 09:53:02,724.94,989 Derek Road,Merrifield,Virginia,22119,274,
911,2022-02-05 16:05:57,3411.1800000000003,57 Kenwood Park,Chicago,Illinois,60630,268,
912,2022-02-05 19:57:53,1062.2800000000002,0 Parkside Lane,Madison,Wisconsin,53779,33,
913,2022-02-06 04:12:24,1280.1800000000003,0436 Reindahl Point,Louisville,Kentucky,40215,325,
914,2022-02-06 08:53:22,538.06,33651 Sachtjen Center,Charlotte,North Carolina,28247,123,
915,2022-02-06 20:50:48,845.4200000000001,4973 Nevada Road,Waco,Texas,76711,369,
916,2022-02-07 00:48:12,1502.9800000000002,020 Marquette Road,Dallas,Texas,75358,459,
917,2022-02-07 00:54:51,337.20792,805 Warbler Junction,Vienna,Virginia,22184,201,156
918,2022-02-07 16:48:10,172.48000000000002,9 Marquette Crossing,New York City,New York,10155,149,
919,2022-02-08 02:30:55,249.18,94819 Warner Plaza,Minneapolis,Minnesota,55458,306,
920,2022-02-08 19:03:15,440.40000000000003,4540 Division Street,Charleston,South Carolina,29403,206,
921,2022-02-09 07:37:37,1052.66,589 Dovetail Crossing,Yakima,Washington,98907,433,
922,2022-02-09 12:28:32,1256.6000000000001,02025 Pierstorff Hill,Winston Salem,North Carolina,27157,154,
923,2022-02-09 16:51:15,267.94,95283 Corben Crossing,Lancaster,Pennsylvania,17605,423,
924,2022-02-10 00:11:01,147.96,8269 Aberg Junction,Atlanta,Georgia,31119,295,
925,2022-02-10 10:17:48,397.08000000000004,2 Northridge Street,Ocala,Florida,34479,95,
926,2022-02-10 16:13:33,367.88,823 Claremont Crossing,Asheville,North Carolina,28815,179,
927,2022-02-10 23:49:18,516.5,9565 Hooker Plaza,Philadelphia,Pennsylvania,19093,41,
928,2022-02-11 14:58:02,139.82,8 Myrtle Court,Austin,Texas,78769,103,
929,2022-02-11 22:08:08,230.60000000000002,3937 Transport Center,Denver,Colorado,80270,192,
930,2022-02-11 22:45:17,664.9200000000001,3616 Old Shore Avenue,New York City,New York,10270,8,
931,2022-02-12 05:02:51,497.48,645 Ronald Regan Road,Abilene,Texas,79605,370,
932,2022-02-12 05:54:58,483.22,29038 3rd Pass,Long Beach,California,90810,337,
933,2022-02-12 14:31:30,74.75999999999999,2950 Crest Line Crossing,Wilmington,North Carolina,28410,284,
934,2022-02-12 14:59:41,445.62,152 Erie Court,Saint Louis,Missouri,63131,393,
935,2022-02-12 19:07:08,235.48000000000002,960 Moose Pass,Nashville,Tennessee,37210,322,
936,2022-02-13 07:14:34,160.86816,506 Badeau Road,Santa Barbara,California,93111,454,124
937,2022-02-13 14:41:52,73.98,99 Sloan Plaza,El Paso,Texas,79923,248,
938,2022-02-13 23:37:50,481.26,57878 Nevada Alley,Irvine,California,92717,350,
939,2022-02-14 09:56:29,643.0056400000001,4 Buhler Way,Riverside,California,92505,420,175
940,2022-02-15 00:41:38,1508.4,25332 Service Hill,Dallas,Texas,75310,232,
941,2022-02-15 10:49:27,2096.6931600000007,18 Division Alley,Dallas,Texas,75323,4,9
942,2022-02-15 19:05:27,188.36,58080 Brown Park,Baton Rouge,Louisiana,70826,455,
943,2022-02-16 07:35:08,225.52000000000004,51 Randy Crossing,Brooklyn,New York,11220,25,
944,2022-02-16 22:43:29,278.6784,7 Pepper Wood Court,Great Neck,New York,11024,348,171
945,2022-02-17 00:32:46,289.5400000000001,0 Lukken Hill,Colorado Springs,Colorado,80920,68,
946,2022-02-17 10:21:29,424.05490000000003,20401 Southridge Circle,Irvine,California,92717,275,174
947,2022-02-17 21:18:45,311.52,25 Portage Junction,Houston,Texas,77293,342,
948,2022-02-18 13:58:00,801.8000000000002,2 Everett Terrace,Topeka,Kansas,66667,239,
949,2022-02-18 20:38:32,303.82000000000005,90999 Reinke Drive,Sioux Falls,South Dakota,57110,234,
950,2022-02-19 03:17:05,855.96,32326 Mcguire Plaza,Boise,Idaho,83716,407,
951,2022-02-19 16:40:52,586.58,46483 Dottie Hill,Houston,Texas,77085,311,
952,2022-02-20 01:42:34,643.78,7778 Springview Crossing,Rochester,New York,14683,353,
953,2022-02-20 15:20:38,78.0,44 Jana Terrace,Wilmington,Delaware,19810,235,
954,2022-02-20 19:19:46,12.36,570 Grover Plaza,Houston,Texas,77293,422,
955,2022-02-20 20:39:39,471.35999999999996,25 Portage Junction,Houston,Texas,77293,342,
956,2022-02-21 03:30:28,67.98,9 Hauk Road,Stamford,Connecticut,6905,214,
957,2022-02-21 14:20:01,1849.3027200000001,85609 Springview Junction,Spokane,Washington,99220,152,124
958,2022-02-22 00:23:44,60.60968000000001,27 Mccormick Crossing,New York City,New York,10150,475,200
959,2022-02-22 10:16:37,294.0,9 Sullivan Hill,Odessa,Texas,79769,119,
960,2022-02-22 15:24:17,1120.46,707 Mcguire Way,Lees Summit,Missouri,64082,250,
961,2022-02-22 17:46:04,513.10248,1709 Hanover Junction,Detroit,Michigan,48224,23,41
962,2022-02-23 03:22:04,381.84299999999996,542 Shelley Park,San Diego,California,92105,144,187
963,2022-02-23 08:28:38,523.48472,7736 Texas Terrace,Aurora,Colorado,80015,405,105
964,2022-02-23 12:21:03,4855.4400000000005,7736 Texas Terrace,Aurora,Colorado,80015,405,
965,2022-02-24 03:32:21,439.34000000000003,92 North Hill,Sacramento,California,95894,209,
966,2022-02-24 11:02:24,581.7800000000001,07 Marcy Avenue,Hamilton,Ohio,45020,230,
967,2022-02-24 22:46:23,2519.58,707 Mcguire Way,Lees Summit,Missouri,64082,250,
968,2022-02-25 13:16:46,171.96,2173 Westport Pass,Simi Valley,California,93094,256,
969,2022-02-25 18:57:33,331.20324,6529 Northfield Park,Oklahoma City,Oklahoma,73147,59,15
970,2022-02-26 08:47:42,953.4799999999999,85068 Butternut Center,Washington,District of Columbia,20220,125,
971,2022-02-27 00:51:11,702.8199999999999,870 Forest Dale Hill,Levittown,Pennsylvania,19058,79,
972,2022-02-27 03:05:34,343.8758,2 Golf View Place,Alhambra,California,91841,323,102
973,2022-02-27 14:00:12,1344.28,43241 Holy Cross Circle,Maple Plain,Minnesota,55572,120,
974,2022-02-28 03:18:32,2694.28,7071 Lunder Park,Bradenton,Florida,34210,267,
975,2022-02-28 11:08:33,717.08,6 Lyons Center,Indianapolis,Indiana,46278,288,
976,2022-03-01 00:33:00,989.0400000000001,43 Monument Hill,Fairbanks,Alaska,99709,15,
977,2022-03-01 14:25:38,179.93112,8724 International Place,Kansas City,Kansas,66112,49,70
978,2022-03-01 18:54:31,43.74,10 Union Drive,Orlando,Florida,32859,80,
979,2022-03-02 01:20:10,763.5800000000002,18 Division Alley,Dallas,Texas,75323,4,
980,2022-03-02 01:51:30,965.8000000000001,2 Washington Parkway,Wichita,Kansas,67220,318,
981,2022-03-02 09:45:52,2432.2678600000004,980 Springview Trail,Louisville,Kentucky,40205,163,170
982,2022-03-02 21:10:19,1904.7743200000004,08 Eastlawn Parkway,Escondido,California,92030,480,194
983,2022-03-03 11:52:17,795.8599999999999,76883 Mccormick Court,Hamilton,Ohio,45020,99,
984,2022-03-04 02:01:35,921.3199999999999,3 Fordem Pass,Kansas City,Missouri,64136,346,
985,2022-03-04 08:18:28,2673.5,49417 High Crossing Parkway,Tacoma,Washington,98405,416,
986,2022-03-04 19:25:04,3815.5,8 Monument Parkway,Jacksonville,Florida,32204,231,
987,2022-03-04 20:15:40,601.1,3 Ramsey Point,Chattanooga,Tennessee,37450,451,
988,2022-03-04 20:58:26,47.32159999999999,44 Jana Terrace,Wilmington,Delaware,19810,235,151
989,2022-03-05 09:08:36,415.36,5037 Bowman Crossing,Salt Lake City,Utah,84170,175,
990,2022-03-06 01:02:55,636.06,8 Thackeray Junction,Kansas City,Missouri,64142,265,
991,2022-03-06 12:23:07,29.94,6 Westport Court,Memphis,Tennessee,38131,300,
992,2022-03-06 17:09:32,225.98,37 Randy Way,Lexington,Kentucky,40505,465,
993,2022-03-07 00:52:32,1290.0,56088 Graceland Street,Greensboro,North Carolina,27415,53,
994,2022-03-07 05:39:01,32.62952,99 David Street,Toledo,Ohio,43605,352,186
995,2022-03-07 21:50:10,78.84,57878 Nevada Alley,Irvine,California,92717,350,
996,2022-03-08 14:16:13,1140.24,8269 Aberg Junction,Atlanta,Georgia,31119,295,
997,2022-03-09 06:09:34,2424.46,4 Bartillon Terrace,Greensboro,North Carolina,27425,408,
998,2022-03-09 20:02:00,188.39999999999998,46203 Holy Cross Drive,Jacksonville,Florida,32230,220,
999,2022-03-10 00:04:46,453.88,8 Thackeray Junction,Kansas City,Missouri,64142,265,
1000,2022-03-10 10:06:23,231.744,4973 Nevada Road,Waco,Texas,76711,369,97
1001,2022-03-10 18:30:07,1021.3199999999999,2 Ridgeway Parkway,Melbourne,Florida,32919,308,
1002,2022-03-10 22:22:33,735.5281200000001,841 Westridge Street,Lancaster,California,93584,269,67
1003,2022-03-11 11:24:09,931.38,6839 Ridgeway Pass,Arlington,Virginia,22234,207,
1004,2022-03-11 14:34:50,154.42000000000002,07 Marcy Avenue,Hamilton,Ohio,45020,230,
1005,2022-03-12 03:17:23,982.1999999999999,39301 Namekagon Court,Corpus Christi,Texas,78410,456,
1006,2022-03-12 11:26:20,6550.599999999999,210 Green Park,Memphis,Tennessee,38109,261,
1007,2022-03-12 16:17:36,6454.86,28 Lukken Circle,Columbia,South Carolina,29220,404,
1008,2022-03-12 17:24:08,198.3936,41901 Prairieview Park,Huntsville,Alabama,35895,12,151
1009,2022-03-13 03:49:27,15.98,79490 2nd Terrace,Huntington,West Virginia,25770,30,
1010,2022-03-13 11:06:18,539.9399999999999,4 Coolidge Street,Baltimore,Maryland,21282,379,
1011,2022-03-13 11:42:48,887.5000000000001,99 Transport Parkway,San Antonio,Texas,78240,372,
1012,2022-03-13 12:16:02,99.79008000000002,73879 Forest Dale Court,Washington,District of Columbia,20029,442,189
1013,2022-03-14 02:00:41,295.86,9565 Hooker Plaza,Philadelphia,Pennsylvania,19093,41,
1014,2022-03-14 11:11:05,615.8399999999999,95283 Corben Crossing,Lancaster,Pennsylvania,17605,423,
1015,2022-03-14 16:19:18,358.84000000000003,37914 Sutteridge Court,Washington,District of Columbia,20022,384,
1016,2022-03-15 04:02:05,1046.1905800000002,119 Blackbird Road,Los Angeles,California,90060,376,18
1017,2022-03-15 14:30:59,79.12,3 Roth Crossing,Gary,Indiana,46406,142,
1018,2022-03-15 20:59:55,610.82,6488 Haas Circle,Topeka,Kansas,66611,255,
1019,2022-03-16 02:38:21,83.9,5 Upham Way,Milwaukee,Wisconsin,53205,111,
1020,2022-03-16 06:05:20,884.6400000000001,38 Lerdahl Terrace,Santa Barbara,California,93150,158,
1021,2022-03-16 21:22:39,565.86,46483 Dottie Hill,Houston,Texas,77085,311,
1022,2022-03-17 03:52:26,377.49760000000003,63 Lerdahl Drive,Philadelphia,Pennsylvania,19104,43,96
1023,2022-03-17 15:30:38,946.8199999999999,55848 Jackson Place,Seattle,Washington,98133,101,
1024,2022-03-17 21:47:44,42.53184,40657 Rusk Lane,Midland,Texas,79710,356,159
1025,2022-03-18 08:31:12,800.7800000000001,79490 2nd Terrace,Huntington,West Virginia,25770,30,
1026,2022-03-18 11:24:20,854.5800000000002,6915 Rockefeller Center,Charleston,West Virginia,25356,160,
1027,2022-03-18 13:02:15,1050.14,7778 Springview Crossing,Rochester,New York,14683,353,
1028,2022-03-19 04:31:13,48.96,04 Kinsman Junction,Baton Rouge,Louisiana,70820,128,
1029,2022-03-19 20:49:02,453.08,0 Parkside Lane,Madison,Wisconsin,53779,33,
1030,2022-03-19 23:01:25,753.7274399999999,6 Declaration Avenue,Phoenix,Arizona,85040,316,190
1031,2022-03-20 10:42:54,597.5999999999999,2 Northridge Street,Ocala,Florida,34479,95,
1032,2022-03-20 17:13:14,724.7799999999999,26561 Ramsey Hill,Cincinnati,Ohio,45238,354,
1033,2022-03-20 23:32:01,2369.01888,47 Victoria Plaza,Grand Rapids,Michigan,49544,88,59
1034,2022-03-21 11:18:37,353.84,7 Spenser Place,Des Moines,Iowa,50305,72,
1035,2022-03-21 13:33:38,6379.280000000001,45 Golf Court,Virginia Beach,Virginia,23464,468,
1036,2022-03-22 06:13:06,269.98314000000005,3122 Farmco Center,New York City,New York,10184,313,103
1037,2022-03-22 20:53:39,1269.66,5 Maywood Lane,Charleston,West Virginia,25331,9,
1038,2022-03-23 02:54:55,828.1000000000001,06 Jana Circle,Peoria,Illinois,61656,355,
1039,2022-03-23 12:14:07,3977.98,52 Starling Drive,South Bend,Indiana,46620,221,
1040,2022-03-23 12:40:56,347.62,65 Marcy Avenue,Tyler,Texas,75710,373,
1041,2022-03-24 05:08:25,3821.8,404 Glendale Junction,Washington,District of Columbia,20442,51,
1042,2022-03-24 06:30:16,2051.13686,43 Maryland Parkway,Kansas City,Missouri,64109,386,183
1043,2022-03-24 13:06:59,1052.3400000000001,43 Maryland Parkway,Kansas City,Missouri,64109,386,
1044,2022-03-24 15:26:22,2891.8,38 Lerdahl Terrace,Santa Barbara,California,93150,158,
1045,2022-03-25 07:12:19,923.9815199999998,8 Transport Terrace,Fresno,California,93704,253,195
1046,2022-03-25 23:43:49,434.62,8 Thackeray Junction,Kansas City,Missouri,64142,265,
1047,2022-03-26 08:35:11,703.3,2838 Fairview Terrace,Burbank,California,91520,368,
1048,2022-03-26 14:42:27,672.9,2503 Utah Center,Brockton,Massachusetts,2305,328,
1049,2022-03-27 01:39:08,317.56,9565 Hooker Plaza,Philadelphia,Pennsylvania,19093,41,
1050,2022-03-27 07:33:51,2700.2000000000007,8525 Mandrake Alley,Rockville,Maryland,20851,473,
1051,2022-03-27 12:16:25,95.7,3432 Spaight Place,Baton Rouge,Louisiana,70810,430,
1052,2022-03-27 23:25:52,365.64000000000004,977 Jenifer Lane,Houston,Texas,77228,115,
1053,2022-03-28 09:56:14,3192.5000000000005,56240 Main Road,Saint Petersburg,Florida,33710,226,
1054,2022-03-28 23:47:17,110.19200000000001,257 Veith Park,Watertown,Massachusetts,2472,334,191
1055,2022-03-29 13:45:56,5890.900000000001,5 Upham Way,Milwaukee,Wisconsin,53205,111,
1056,2022-03-29 14:24:17,109.9,106 Longview Junction,Akron,Ohio,44310,224,
1057,2022-03-30 04:02:41,1016.6600000000001,398 Cottonwood Place,Sacramento,California,95828,5,
1058,2022-03-30 12:53:36,1260.7200000000003,3937 Transport Center,Denver,Colorado,80270,192,
1059,2022-03-30 23:49:51,409.82000000000005,38 Bunting Avenue,Indianapolis,Indiana,46221,477,
1060,2022-03-31 08:07:23,2229.0,93906 Old Shore Junction,Washington,District of Columbia,20067,364,
1061,2022-03-31 16:50:49,392.73472,173 Pankratz Place,Bronx,New York,10469,448,69
1062,2022-04-01 02:03:56,4051.98,65 Glendale Drive,Palatine,Illinois,60078,148,
1063,2022-04-01 13:22:42,259.38491999999997,90999 Reinke Drive,Sioux Falls,South Dakota,57110,234,46
1064,2022-04-01 21:18:49,2757.0200000000004,7071 Lunder Park,Bradenton,Florida,34210,267,
1065,2022-04-02 01:23:40,394.97999999999996,44424 Towne Trail,El Paso,Texas,88574,195,
1066,2022-04-02 14:03:17,2937.94,20401 Southridge Circle,Irvine,California,92717,275,
1067,2022-04-02 22:31:33,251.96,364 Meadow Ridge Street,Providence,Rhode Island,2912,153,
1068,2022-04-03 00:33:08,17.0,0084 Sachs Terrace,Apache Junction,Arizona,85219,64,
1069,2022-04-03 13:13:05,127.88544,0 Golf Course Circle,El Paso,Texas,79950,171,124
